Year,quarter,city1,city2,fare,carrier_lg,fare_lg,carrier_low,fare_low
2019,2,"Nashville, Tennessee","Phoenix, Arizona",273.62,WN,264.53,F9,133.38
2019,2,"Nashville, Tennessee",Seattle,267.1,AS,265.24,DL,262.44
2019,2,"Nashville, Tennessee","Washington, DC (Metropolitan Area)",222.93,WN,213.02,WN,213.02
2019,2,"Nashville, Tennessee",St. Louis,164.86,WN,162.53,WN,162.53
2019,2,"Nashville, Tennessee","Orlando, Florida",165.47,WN,166.45,F9,76.19
2019,2,"Nashville, Tennessee","Panama City, Florida",187.86,WN,185.59,WN,185.59
2019,2,"Nashville, Tennessee",New York City,223.71,WN,185.27,WN,185.27
2019,2,"Nashville, Tennessee",San Francisco,275.35,WN,270.51,AS,226.97
2019,2,"Nashville, Tennessee","Sacramento, California",277.95,WN,252.38,WN,252.38
2019,2,"Nashville, Tennessee","Tampa, Florida",168.66,WN,169.05,G4,77.72
2019,2,"Nashville, Tennessee",San Antonio,241.91,WN,241.71,WN,241.71
2019,2,"Nashville, Tennessee",New Orleans,213.08,WN,210.28,WN,210.28
2019,2,"Nashville, Tennessee",San Diego,281.51,WN,275.53,UA,272.19
2019,2,"Nashville, Tennessee","Portland, Oregon",251.96,WN,260.37,SY,140.53
2019,2,"Nashville, Tennessee",Philadelphia,195.43,AA,215.87,WN,175
2019,2,"Nashville, Tennessee","Raleigh/Durham, NC",167.9,WN,157.5,WN,157.5
2019,2,"Nashville, Tennessee",Salt Lake City,298.71,DL,320.09,WN,263.62
2019,2,"Boise, Idaho",Denver,206.82,UA,219.61,WN,186.96
2019,2,"Boise, Idaho","Phoenix, Arizona",187.63,AA,198.35,WN,180.05
2019,2,"Boise, Idaho",Seattle,125.2,AS,126.65,DL,120.63
2019,2,"Boise, Idaho","Spokane, Washington",112.58,AS,118.04,WN,104.86
2019,2,"Boise, Idaho",Las Vegas,161.69,WN,167.24,G4,90.63
2019,2,"Boise, Idaho",San Francisco,196.17,WN,172.91,WN,172.91
2019,2,"Boise, Idaho",Los Angeles,183.21,WN,175.88,WN,175.88
2019,2,"Boise, Idaho","Sacramento, California",141.24,WN,138.04,AS,136.98
2019,2,"Boise, Idaho",San Diego,156.63,WN,146.6,WN,146.6
2019,2,"Boise, Idaho","Portland, Oregon",142.92,AS,142.11,AS,142.11
2019,2,Boston,Dallas–Fort Worth metroplex,244.78,AA,276.78,B6,193.43
2019,2,Boston,Pittsburgh,155.94,B6,153.47,DL,138.65
2019,2,Boston,Denver,233.99,UA,277.78,B6,200.54
2019,2,Boston,"Phoenix, Arizona",296.09,AA,308.17,B6,239.59
2019,2,Boston,Seattle,290.59,AS,277.31,AS,277.31
2019,2,Boston,Cleveland,171.19,B6,163.05,B6,163.05
2019,2,Boston,"Nashville, Tennessee",175.71,WN,164.53,WN,164.53
2019,2,Boston,"Buffalo, New York",136.08,B6,134.12,DL,127.09
2019,2,Boston,"Washington, DC (Metropolitan Area)",174.44,AA,186.33,WN,155.95
2019,2,Boston,Chicago,192.88,AA,199.21,WN,170.48
2019,2,Boston,"Charleston, South Carolina",203.75,B6,202.65,DL,199
2019,2,Boston,"Charlotte, North Carolina",202.63,AA,211.5,B6,178.51
2019,2,Boston,"Columbus, Ohio",224.62,DL,251.73,WN,181.54
2019,2,Boston,St. Louis,280.57,WN,279.37,AA,268.27
2019,2,Boston,"Myrtle Beach, South Carolina",168.79,NK,107.36,NK,107.36
2019,2,Boston,"Jacksonville, Florida",178.79,B6,166.54,B6,166.54
2019,2,Boston,Detroit,198.19,DL,204.61,B6,183.71
2019,2,Boston,Houston,268.08,UA,308.79,B6,187.08
2019,2,Boston,"Orlando, Florida",187.34,B6,204.33,WN,183.69
2019,2,Boston,Minneapolis–Saint Paul,189.55,DL,229.45,SY,103.2
2019,2,Boston,New York City,196.71,DL,210.74,B6,165.57
2019,2,Boston,"Fort Myers, Florida",224.38,B6,232.77,F9,141.31
2019,2,Boston,Las Vegas,267.11,B6,294.82,NK,104.31
2019,2,Boston,Indianapolis,236.4,DL,271.94,WN,168.54
2019,2,Boston,San Francisco,348.33,B6,339.93,AS,270.62
2019,2,Boston,Miami,214.2,B6,217.39,NK,112.14
2019,2,Boston,Los Angeles,286.94,B6,273.11,B6,273.11
2019,2,Boston,"Louisville, Kentucky",243.12,AA,249.75,WN,200.56
2019,2,Boston,Cincinnati,274.78,DL,292.6,AA,262.98
2019,2,Boston,"Sacramento, California",300.28,B6,250.6,B6,250.6
2019,2,Boston,"Tampa, Florida",190.29,B6,198.55,DL,179.88
2019,2,Boston,"Kansas City, Missouri",227.65,WN,208.77,WN,208.77
2019,2,Boston,San Antonio,279.68,WN,244.11,WN,244.11
2019,2,Boston,"Memphis, Tennessee",294.98,AA,282.29,WN,236.52
2019,2,Boston,Milwaukee,223.31,DL,251.05,WN,178.03
2019,2,Boston,New Orleans,217.3,B6,230.48,NK,109.26
2019,2,Boston,San Diego,317.7,B6,352.2,UA,293.1
2019,2,Boston,"Norfolk, Virginia",207.69,AA,220.55,DL,188.06
2019,2,Boston,"West Palm Beach, Florida",197.93,B6,198,NK,123.43
2019,2,Boston,"Portland, Oregon",304.66,AS,304.55,B6,263.71
2019,2,Boston,Philadelphia,169.67,AA,187.12,DL,131.49
2019,2,Boston,"Raleigh/Durham, NC",176.2,B6,173.63,B6,173.63
2019,2,Boston,"Richmond, Virginia",163.82,B6,158.85,B6,158.85
2019,2,Boston,Salt Lake City,274.22,DL,294.39,B6,201.79
2019,2,Boston,"Savannah, Georgia",201.79,B6,194.02,B6,194.02
2019,2,"Burlington, Vermont","Washington, DC (Metropolitan Area)",207.73,AA,207.54,UA,203.49
2019,2,"Burlington, Vermont",New York City,134.2,B6,121.2,B6,121.2
2019,2,"Buffalo, New York",Dallas–Fort Worth metroplex,281.13,AA,299.76,WN,247.42
2019,2,"Buffalo, New York",Denver,195.22,F9,110.82,F9,110.82
2019,2,"Buffalo, New York","Phoenix, Arizona",282.24,WN,301.73,DL,235.71
2019,2,"Buffalo, New York","Washington, DC (Metropolitan Area)",187.41,WN,179.97,WN,179.97
2019,2,"Buffalo, New York",Chicago,193.38,AA,213.32,WN,169.75
2019,2,"Buffalo, New York","Charlotte, North Carolina",238.63,AA,244.51,DL,217.49
2019,2,"Buffalo, New York","Orlando, Florida",163,WN,167.03,F9,108.62
2019,2,"Buffalo, New York",New York City,153.28,DL,152.71,B6,150.17
2019,2,"Buffalo, New York",Las Vegas,268.85,WN,272.66,F9,137.33
2019,2,"Buffalo, New York",San Francisco,303.17,WN,284.19,WN,284.19
2019,2,"Buffalo, New York",Miami,187.2,B6,169.87,B6,169.87
2019,2,"Buffalo, New York",Los Angeles,251.29,B6,221.58,B6,221.58
2019,2,"Buffalo, New York","Tampa, Florida",182.02,WN,195.28,F9,100.48
2019,2,"Bozeman, Montana",Los Angeles,206.92,UA,219.3,B6,124.97
2019,2,"Washington, DC (Metropolitan Area)","West Palm Beach, Florida",222.84,WN,202.32,WN,202.32
2019,2,"Columbia, South Carolina","Washington, DC (Metropolitan Area)",231.95,AA,229.41,UA,215.58
2019,2,"Columbia, South Carolina",New York City,228.16,DL,231.54,AA,221.75
2019,2,Chicago,Dallas–Fort Worth metroplex,219.61,AA,240.6,WN,199.99
2019,2,Chicago,Pittsburgh,198.62,WN,181.62,WN,181.62
2019,2,Chicago,Denver,187.58,UA,215.67,WN,173.25
2019,2,Chicago,"Tucson, Arizona",296.19,AA,309.04,WN,257
2019,2,Chicago,"Phoenix, Arizona",230.27,AA,250.05,WN,214.19
2019,2,Chicago,"Hartford, Connecticut",281.9,AA,296.82,WN,249.38
2019,2,Chicago,Seattle,224.32,AS,221.22,DL,209.7
2019,2,Chicago,"El Paso, Texas",240.66,AA,303.25,F9,78.28
2019,2,Chicago,Cleveland,201.9,UA,210,WN,175.99
2019,2,Chicago,"Nashville, Tennessee",207.64,WN,196.39,WN,196.39
2019,2,Chicago,"Washington, DC (Metropolitan Area)",227.18,UA,251.87,WN,203.52
2019,2,Chicago,"Columbus, Ohio",186.09,WN,160.11,WN,160.11
2019,2,Chicago,St. Louis,214.46,WN,202.4,WN,202.4
2019,2,Chicago,"Myrtle Beach, South Carolina",143.56,NK,83.73,NK,83.73
2019,2,Chicago,"Jacksonville, Florida",194.5,UA,216.55,WN,185.41
2019,2,Chicago,Detroit,192.7,DL,191.98,WN,161.63
2019,2,Chicago,"Des Moines, Iowa",219.68,AA,224.61,UA,210.79
2019,2,Chicago,Houston,222.35,UA,267.86,WN,187.69
2019,2,Chicago,"Orlando, Florida",177.75,WN,169.4,WN,169.4
2019,2,Chicago,Minneapolis–Saint Paul,183.33,DL,203.51,WN,158.29
2019,2,Chicago,New York City,196.16,UA,225.68,WN,164.75
2019,2,Chicago,"Fort Myers, Florida",198.05,WN,201.25,NK,98.66
2019,2,Chicago,"Fayetteville, Arkansas",380.41,AA,368.88,AA,368.88
2019,2,Chicago,"Greenville/Spartanburg, SC",235.06,AA,233.58,UA,226.19
2019,2,Chicago,"Greensboro/High Point, NC",237.43,AA,226.31,AA,226.31
2019,2,Chicago,"Harrisburg, Pennsylvania",280.54,UA,269.02,UA,269.02
2019,2,Chicago,Las Vegas,202.6,WN,205.16,NK,103.46
2019,2,Chicago,Indianapolis,203.45,AA,208.45,WN,149.61
2019,2,Chicago,San Francisco,283.54,UA,316.77,WN,243.58
2019,2,Chicago,Miami,199.84,AA,220.73,WN,183.12
2019,2,Chicago,Los Angeles,236.54,AA,261.48,WN,207.29
2019,2,Chicago,"Louisville, Kentucky",187.69,WN,158.53,WN,158.53
2019,2,Chicago,Cincinnati,165.58,UA,176.25,WN,128.02
2019,2,Chicago,"Sacramento, California",273.39,UA,292.75,WN,250.19
2019,2,Chicago,"Tampa, Florida",188.64,WN,189.91,WN,189.91
2019,2,Chicago,"Kansas City, Missouri",203.7,WN,188.53,WN,188.53
2019,2,Chicago,San Antonio,238.53,WN,210.22,WN,210.22
2019,2,Chicago,"Memphis, Tennessee",214.77,AA,228.84,WN,176.68
2019,2,Chicago,"Omaha, Nebraska",199.79,WN,173.53,WN,173.53
2019,2,Chicago,New Orleans,195.33,WN,191.24,WN,191.24
2019,2,Chicago,San Diego,231.65,WN,216.67,NK,96.26
2019,2,Chicago,"Norfolk, Virginia",200.62,UA,186.41,UA,186.41
2019,2,Chicago,"Pensacola, Florida",214.73,UA,233.16,F9,93.09
2019,2,Chicago,Oklahoma City,212.78,AA,232.33,WN,177.82
2019,2,Chicago,"West Palm Beach, Florida",279.38,AA,276.8,UA,269.46
2019,2,Chicago,"Portland, Oregon",264.43,UA,289.23,WN,220.98
2019,2,Chicago,Philadelphia,250.3,AA,267.62,WN,209.62
2019,2,Chicago,"Raleigh/Durham, NC",158.58,AA,167.75,DL,138.48
2019,2,Chicago,"Richmond, Virginia",249.21,AA,257.71,UA,235.9
2019,2,Chicago,"Reno, Nevada",288.7,WN,250.77,WN,250.77
2019,2,Chicago,"Rochester, New York",224.37,UA,204.92,UA,204.92
2019,2,Chicago,Salt Lake City,291.1,DL,293.43,WN,251.79
2019,2,Chicago,"Tulsa, Oklahoma",243.07,AA,244.1,WN,217.38
2019,2,Chicago,"Savannah, Georgia",231.5,UA,221.68,UA,221.68
2019,2,Chicago,"Syracuse, New York",246.48,UA,233.51,UA,233.51
2019,2,Chicago,"Knoxville, Tennessee",243.35,UA,244.03,AA,233.71
2019,2,"Charleston, South Carolina",Dallas–Fort Worth metroplex,251.98,AA,257.7,WN,217.25
2019,2,"Charleston, South Carolina",Denver,206.66,F9,110.62,F9,110.62
2019,2,"Charleston, South Carolina",Seattle,297.87,AS,295.6,UA,233.75
2019,2,"Charleston, South Carolina","Washington, DC (Metropolitan Area)",176.05,AA,174.24,B6,138.23
2019,2,"Charleston, South Carolina",Chicago,201.28,UA,204.21,WN,180.9
2019,2,"Charleston, South Carolina",Houston,233.35,UA,247.07,WN,195.44
2019,2,"Charleston, South Carolina",New York City,187.9,DL,202.83,B6,162.43
2019,2,"Charleston, South Carolina",San Francisco,355.6,AA,346.41,WN,284.19
2019,2,"Charleston, South Carolina",Miami,182.16,AA,184.43,B6,151.76
2019,2,"Charleston, South Carolina",Los Angeles,369.72,AA,361.69,WN,300.72
2019,2,"Charleston, South Carolina",Philadelphia,219.13,AA,237.2,F9,97.47
2019,2,"Cedar Rapids/Iowa City, IA",Denver,169.93,UA,203.76,F9,81.39
2019,2,"Charlotte, North Carolina",Dallas–Fort Worth metroplex,294.15,AA,312.72,WN,190.21
2019,2,"Charlotte, North Carolina",Pittsburgh,286.82,AA,297,DL,199.99
2019,2,"Charlotte, North Carolina",Denver,214.56,AA,233.56,F9,87.93
2019,2,"Charlotte, North Carolina","Phoenix, Arizona",362.71,AA,392.37,UA,210.33
2019,2,"Charlotte, North Carolina","Hartford, Connecticut",301.86,AA,312.12,UA,213.12
2019,2,"Charlotte, North Carolina",Seattle,372.39,AA,394.8,DL,331.42
2019,2,"Charlotte, North Carolina",Cleveland,267.3,AA,273.65,DL,179.01
2019,2,"Charlotte, North Carolina","Nashville, Tennessee",198.17,AA,211.17,WN,151.6
2019,2,"Charlotte, North Carolina","Washington, DC (Metropolitan Area)",203.06,AA,215.26,WN,148.51
2019,2,"Charlotte, North Carolina",Chicago,240,AA,249.16,WN,195.64
2019,2,"Charlotte, North Carolina",St. Louis,292.31,AA,307.12,UA,228.17
2019,2,"Charlotte, North Carolina",Detroit,227.49,DL,228.32,AA,227.85
2019,2,"Charlotte, North Carolina",Houston,221.53,AA,224.47,WN,183.03
2019,2,"Charlotte, North Carolina","Orlando, Florida",197.18,AA,204.49,F9,89.48
2019,2,"Charlotte, North Carolina",Minneapolis–Saint Paul,245.4,DL,251.3,AA,239.66
2019,2,"Charlotte, North Carolina",New York City,156.88,AA,158.88,DL,142.74
2019,2,"Charlotte, North Carolina",Las Vegas,309.09,AA,337.14,F9,161
2019,2,"Charlotte, North Carolina",Indianapolis,298.52,AA,316.12,UA,199.51
2019,2,"Charlotte, North Carolina",San Francisco,366.47,AA,382.85,F9,150.16
2019,2,"Charlotte, North Carolina",Miami,254.13,AA,254.91,AA,254.91
2019,2,"Charlotte, North Carolina",Los Angeles,365.06,AA,392.7,DL,308
2019,2,"Charlotte, North Carolina",Cincinnati,194.18,AA,204.94,DL,171.78
2019,2,"Charlotte, North Carolina","Tampa, Florida",271.68,AA,276.32,F9,76.86
2019,2,"Charlotte, North Carolina","Kansas City, Missouri",296.58,AA,321.45,WN,246.8
2019,2,"Charlotte, North Carolina",San Antonio,300.38,AA,316.43,WN,246.47
2019,2,"Charlotte, North Carolina",Milwaukee,258.14,AA,270.52,DL,223.94
2019,2,"Charlotte, North Carolina",New Orleans,241.14,AA,243.39,WN,202.96
2019,2,"Charlotte, North Carolina",San Diego,355.45,AA,389.86,DL,286.49
2019,2,"Charlotte, North Carolina","Portland, Oregon",352.02,AA,362.75,AA,362.75
2019,2,"Charlotte, North Carolina",Philadelphia,276.57,AA,320.37,F9,81.26
2019,2,"Charlotte, North Carolina",Salt Lake City,299.42,DL,292.06,DL,292.06
2019,2,"Columbus, Ohio",Dallas–Fort Worth metroplex,239.86,AA,256.81,WN,200.94
2019,2,"Columbus, Ohio",Denver,212.08,UA,243.16,F9,88.5
2019,2,"Columbus, Ohio","Phoenix, Arizona",271.88,AA,281.31,WN,252
2019,2,"Columbus, Ohio",Seattle,260.3,AS,267.24,UA,208.33
2019,2,"Columbus, Ohio","Nashville, Tennessee",206.42,WN,198.35,WN,198.35
2019,2,"Columbus, Ohio","Washington, DC (Metropolitan Area)",165.33,WN,154.96,WN,154.96
2019,2,"Columbus, Ohio",St. Louis,202.59,WN,199.17,WN,199.17
2019,2,"Columbus, Ohio",Houston,220.79,UA,243.4,WN,186.68
2019,2,"Columbus, Ohio","Orlando, Florida",156.25,WN,158.62,NK,89.71
2019,2,"Columbus, Ohio",Minneapolis–Saint Paul,262.11,DL,267.42,WN,229.56
2019,2,"Columbus, Ohio",New York City,227.79,DL,230.49,AA,207.38
2019,2,"Columbus, Ohio","Fort Myers, Florida",172.17,WN,167.78,WN,167.78
2019,2,"Columbus, Ohio",Las Vegas,206.77,WN,221.38,NK,97.85
2019,2,"Columbus, Ohio",San Francisco,293.73,WN,267.34,WN,267.34
2019,2,"Columbus, Ohio",Miami,184.49,WN,191.01,G4,83.94
2019,2,"Columbus, Ohio",Los Angeles,267.43,AA,275.79,DL,251.35
2019,2,"Columbus, Ohio","Tampa, Florida",151.66,WN,164.55,G4,79.97
2019,2,"Columbus, Ohio",San Diego,275.03,WN,261.61,WN,261.61
2019,2,"Columbus, Ohio",Philadelphia,312,AA,317.16,WN,217.58
2019,2,St. Louis,"Washington, DC (Metropolitan Area)",228.9,WN,223.25,WN,223.25
2019,2,St. Louis,"Tampa, Florida",206.06,WN,206.54,AA,200.05
2019,2,"Myrtle Beach, South Carolina",New York City,137.6,NK,101.07,NK,101.07
2019,2,"Jacksonville, Florida",Seattle,330.04,AA,306.7,AA,306.7
2019,2,"Jacksonville, Florida","Nashville, Tennessee",175.51,WN,163.85,WN,163.85
2019,2,"Jacksonville, Florida","Washington, DC (Metropolitan Area)",178.5,WN,177.32,B6,150.83
2019,2,"Jacksonville, Florida",Minneapolis–Saint Paul,242.96,DL,258.91,AA,229.64
2019,2,"Jacksonville, Florida",New York City,200.6,DL,207.06,B6,173.17
2019,2,"Jacksonville, Florida",Las Vegas,229.25,F9,111.96,F9,111.96
2019,2,"Jacksonville, Florida",San Francisco,321.7,DL,372.91,WN,257.83
2019,2,"Jacksonville, Florida",Miami,128.51,AA,162.73,WN,101
2019,2,"Jacksonville, Florida",Los Angeles,338.03,AA,343.7,WN,269.02
2019,2,"Jacksonville, Florida","Norfolk, Virginia",216.48,AA,229.18,DL,224.61
2019,2,"Jacksonville, Florida",Philadelphia,231.12,AA,271.14,F9,85.17
2019,2,"Corpus Christi, Texas",Dallas–Fort Worth metroplex,258.96,AA,274.47,WN,219.13
2019,2,"Dayton, Ohio","Washington, DC (Metropolitan Area)",239.59,AA,245.03,UA,219.31
2019,2,"Dayton, Ohio",New York City,205.05,AA,195.37,AA,195.37
2019,2,Detroit,"Phoenix, Arizona",257.83,DL,280.16,WN,227.65
2019,2,Detroit,"Hartford, Connecticut",249.94,DL,249.65,WN,217.79
2019,2,Detroit,Seattle,287.19,DL,346.43,NK,111.3
2019,2,Detroit,"Nashville, Tennessee",207.29,DL,227.63,WN,156.59
2019,2,Detroit,"Washington, DC (Metropolitan Area)",177.12,DL,189.4,WN,137.02
2019,2,Detroit,St. Louis,233.13,DL,251.24,WN,201.66
2019,2,Detroit,"Myrtle Beach, South Carolina",139.57,NK,83.06,NK,83.06
2019,2,Detroit,"Jacksonville, Florida",170.25,DL,180.1,NK,80.52
2019,2,Detroit,Houston,215.69,UA,229.7,NK,99.44
2019,2,Detroit,"Orlando, Florida",168.17,DL,197.54,NK,97.45
2019,2,Detroit,Minneapolis–Saint Paul,256.22,DL,272.83,NK,105.16
2019,2,Detroit,New York City,234.95,DL,256.48,AA,208.23
2019,2,Detroit,"Fort Myers, Florida",193.15,DL,227.51,NK,111.18
2019,2,Detroit,Las Vegas,201.09,DL,291.49,NK,109.46
2019,2,Detroit,San Francisco,320.09,DL,354.43,NK,123.58
2019,2,Detroit,Miami,188.55,DL,218.44,NK,97.39
2019,2,Detroit,Los Angeles,288.78,DL,349.2,NK,127.2
2019,2,Detroit,"Tampa, Florida",178.35,DL,196.02,NK,105.53
2019,2,Detroit,"Kansas City, Missouri",231.47,DL,264.2,NK,83.72
2019,2,Detroit,San Antonio,254.19,DL,272.54,WN,197.33
2019,2,Detroit,New Orleans,192.08,DL,235.7,NK,101.45
2019,2,Detroit,San Diego,273.05,DL,344.32,NK,118.25
2019,2,Detroit,"West Palm Beach, Florida",237.59,DL,252.34,NK,129.58
2019,2,Detroit,"Portland, Oregon",326.99,DL,351.65,NK,132.27
2019,2,Detroit,Philadelphia,213.32,DL,229.15,AA,204.97
2019,2,Detroit,"Raleigh/Durham, NC",196.32,DL,206.23,F9,70.81
2019,2,Detroit,Salt Lake City,311.07,DL,321.09,UA,218.04
2019,2,"Des Moines, Iowa","Phoenix, Arizona",172.81,AA,198.08,G4,83.42
2019,2,"Des Moines, Iowa","Washington, DC (Metropolitan Area)",260.8,AA,266.6,WN,221.57
2019,2,"Des Moines, Iowa",New York City,259.23,DL,257.06,DL,257.06
2019,2,"Des Moines, Iowa",Las Vegas,160.63,G4,110.49,G4,110.49
2019,2,"Des Moines, Iowa",Los Angeles,260.22,AA,277.96,G4,118.31
2019,2,Houston,Pittsburgh,283.23,UA,313.72,WN,227.41
2019,2,Houston,"Phoenix, Arizona",257.68,WN,238.9,WN,238.9
2019,2,Houston,Seattle,250.29,UA,288.99,NK,100.31
2019,2,Houston,"Nashville, Tennessee",239,WN,222.98,WN,222.98
2019,2,Houston,"Washington, DC (Metropolitan Area)",255.33,UA,306.16,WN,213.27
2019,2,Houston,St. Louis,256.48,WN,242.83,WN,242.83
2019,2,Houston,"Jacksonville, Florida",280.49,UA,300.56,WN,231.66
2019,2,Houston,"Orlando, Florida",192.13,UA,204.63,WN,198.69
2019,2,Houston,Minneapolis–Saint Paul,248.34,DL,249.98,DL,249.98
2019,2,Houston,New York City,261.23,UA,302.93,WN,211.85
2019,2,Houston,Las Vegas,195.15,WN,185.64,NK,103.25
2019,2,Houston,Indianapolis,262.7,WN,227.24,WN,227.24
2019,2,Houston,San Francisco,289.83,UA,354.32,WN,243.46
2019,2,Houston,Miami,195.87,UA,213.32,AA,183.07
2019,2,Houston,Los Angeles,227.53,UA,281.84,NK,101.93
2019,2,Houston,"Lubbock, Texas",190.31,WN,175.09,WN,175.09
2019,2,Houston,"Louisville, Kentucky",211.96,UA,229.17,WN,173.11
2019,2,Houston,"Midland/Odessa, TX",306.06,WN,272.67,WN,272.67
2019,2,Houston,"Sacramento, California",250.79,UA,263.57,WN,224.26
2019,2,Houston,"Tampa, Florida",190.24,UA,191.27,WN,190.92
2019,2,Houston,"Kansas City, Missouri",229.83,WN,208,WN,208
2019,2,Houston,San Antonio,200.88,WN,189.01,WN,189.01
2019,2,Houston,"Memphis, Tennessee",219.4,UA,232.93,WN,196.17
2019,2,Houston,"Omaha, Nebraska",214.46,UA,238.12,WN,181.13
2019,2,Houston,Milwaukee,206.1,WN,169.63,WN,169.63
2019,2,Houston,New Orleans,188.41,WN,177.31,WN,177.31
2019,2,Houston,San Diego,221.22,UA,255.48,NK,93.92
2019,2,Houston,"Norfolk, Virginia",256.18,UA,263.5,WN,239.49
2019,2,Houston,Oklahoma City,234.86,UA,255.22,WN,213.23
2019,2,Houston,"Portland, Oregon",307.33,UA,324.66,WN,259.08
2019,2,Houston,Philadelphia,259.4,UA,279.05,WN,213.53
2019,2,Houston,"Raleigh/Durham, NC",234.05,UA,259.43,WN,194.67
2019,2,Houston,"Richmond, Virginia",268.72,UA,292.18,WN,225.53
2019,2,Houston,Salt Lake City,291.17,UA,300.69,WN,269.09
2019,2,Houston,"Tulsa, Oklahoma",235.53,WN,217.46,WN,217.46
2019,2,"Orlando, Florida",Pittsburgh,161.52,WN,164.24,NK,86.14
2019,2,"Orlando, Florida","Phoenix, Arizona",277.46,AA,285.85,WN,263.92
2019,2,"Orlando, Florida",Seattle,306.15,AS,312.68,AS,312.68
2019,2,"Orlando, Florida","Washington, DC (Metropolitan Area)",168.96,WN,170.61,AA,166.08
2019,2,"Orlando, Florida",St. Louis,174.35,WN,191.85,F9,91.28
2019,2,"Orlando, Florida",San Francisco,270.25,UA,287.31,WN,227.58
2019,2,"Orlando, Florida","Sacramento, California",266.17,WN,242.75,WN,242.75
2019,2,"Orlando, Florida",San Antonio,196.87,WN,198.35,F9,89.26
2019,2,"Orlando, Florida",San Diego,234.73,WN,233.57,WN,233.57
2019,2,"Orlando, Florida","Portland, Oregon",275.29,AS,289.86,WN,239.07
2019,2,"Orlando, Florida",Philadelphia,168.01,AA,207.59,NK,95.81
2019,2,"Orlando, Florida","Portland, Maine",177.08,F9,100.52,F9,100.52
2019,2,"Orlando, Florida","Raleigh/Durham, NC",153.61,DL,171.9,WN,141.69
2019,2,"Orlando, Florida","Richmond, Virginia",151.19,B6,145.01,NK,92.03
2019,2,"Orlando, Florida","Rochester, New York",188.23,WN,184.29,WN,184.29
2019,2,"Orlando, Florida",Salt Lake City,229.25,DL,253.47,B6,180.93
2019,2,"Orlando, Florida","Syracuse, New York",166.15,B6,178.44,F9,101.09
2019,2,"Orlando, Florida","Trenton, New Jersey",101.39,F9,101.41,F9,101.41
2019,2,"Valparaiso, Florida","Washington, DC (Metropolitan Area)",220.37,AA,239.08,G4,84.84
2019,2,"Eugene, Oregon",San Francisco,202.36,UA,255.93,G4,82.43
2019,2,"Eugene, Oregon",Los Angeles,180.23,UA,187.3,G4,88.71
2019,2,Key West,New York City,337.11,UA,348.07,UA,348.07
2019,2,"Fargo, North Dakota","Phoenix, Arizona",130.17,G4,98.29,G4,98.29
2019,2,"Fresno, California",Seattle,200.55,AS,203.59,UA,171.66
2019,2,"Fresno, California",Las Vegas,98.75,G4,84.27,G4,84.27
2019,2,"Fresno, California",San Diego,156.85,AS,156.38,AS,156.38
2019,2,Minneapolis–Saint Paul,Pittsburgh,279.05,DL,291.19,WN,221.22
2019,2,Minneapolis–Saint Paul,"Phoenix, Arizona",170.6,DL,194.38,SY,103.28
2019,2,Minneapolis–Saint Paul,Seattle,211.82,DL,246.22,SY,133.03
2019,2,Minneapolis–Saint Paul,"Nashville, Tennessee",198.88,DL,241.4,SY,124.44
2019,2,Minneapolis–Saint Paul,"Washington, DC (Metropolitan Area)",207.11,DL,234.39,WN,158.4
2019,2,Minneapolis–Saint Paul,St. Louis,217.7,DL,239.92,WN,195.59
2019,2,Minneapolis–Saint Paul,"Orlando, Florida",160.73,DL,215.13,SY,112.23
2019,2,Minneapolis–Saint Paul,New York City,280.59,DL,305.37,UA,285.52
2019,2,Minneapolis–Saint Paul,San Francisco,233.23,DL,268.59,SY,124.35
2019,2,Minneapolis–Saint Paul,"Sacramento, California",270.63,DL,301.31,SY,144.17
2019,2,Minneapolis–Saint Paul,"Tampa, Florida",195.11,DL,246.51,SY,110.45
2019,2,Minneapolis–Saint Paul,San Antonio,223.2,DL,257.19,SY,107.91
